,Model_ds,AUC-ROC,AUC-PR,Applied_Threshold,Balanced_Accuracy,Brier_Score,Brier_Score_Bal,ECE,Calibration_Slope,Accuracy,Recall (Sens),Precision (PPV),Specificity,NPV,True_Positives,False_Positives,True_Negatives,False_Negatives
293,ensemble3/10% Temporal,0.6895784569806755,0.26587390733571487,0.1808660328388214,0.6540220722095955,0.11904148012399673,0.31975503955089474,0.036814321370047656,0.15969431538135473,0.6134204275534442,0.7113821138211383,0.23178807947019867,0.5966620305980529,0.9235737351991389,175,580,858,71
294,ensemble3/20% Temporal,0.688323326209618,0.26890571171521976,0.2134293019771576,0.6436531089928423,0.11882936209440231,0.3195171887612247,0.03761750331586515,0.16148871038442614,0.7108076009501187,0.5487804878048781,0.26418786692759294,0.7385257301808067,0.9053708439897699,135,376,1062,111
295,ensemble3/40% Temporal,0.6885805714802629,0.28337240356615456,0.19761709868907928,0.6472856383640332,0.11871131509542465,0.314208592526137,0.04216632678565036,0.1613888118853592,0.6508313539192399,0.6422764227642277,0.24012158054711247,0.6522948539638387,0.9142300194931774,158,500,938,88
296,ensemble3/60% Temporal,0.6644306116218324,0.23708764075833474,0.22689542174339294,0.6270169725341204,0.12238194048404694,0.31581330629288834,0.049918631861548234,0.12660937018762178,0.6852731591448931,0.5447154471544715,0.2427536231884058,0.7093184979137691,0.901060070671378,134,418,1020,112
297,ensemble4/0%,0.6897480692470347,0.2875615204040318,0.1691916435956955,0.644854529212886,0.1178705245256424,0.34153719692507134,0.03252514588454132,0.19632683319769717,0.684085510688836,0.5894308943089431,0.2517361111111111,0.700278164116829,0.9088447653429603,145,431,1007,101
298,ensemble4/10% MCAR,0.6861975191379173,0.27964611288768954,0.17754562199115753,0.6422622884086977,0.11815212666988373,0.34080819163108833,0.033971485201791454,0.19101562891996857,0.7084323040380047,0.5487804878048781,0.2621359223300971,0.7357440890125174,0.9050470487596236,135,380,1058,111
299,ensemble4/20% MCAR,0.6876816264685596,0.28676463738775093,0.16227221488952637,0.6435145923086492,0.11787773668766022,0.3402923937172236,0.02870951678754315,0.19371297474036622,0.6472684085510689,0.6382113821138211,0.23716012084592145,0.6488178025034771,0.9129158512720157,157,505,933,89
300,ensemble4/40% MCAR,0.6735331365831042,0.24751246707797578,0.14961306750774384,0.6431612334204009,0.11964242160320282,0.342686300465444,0.027045586374267547,0.16770888515722365,0.5718527315914489,0.7439024390243902,0.21759809750297265,0.5424200278164116,0.9252669039145908,183,658,780,63
301,ensemble4/60% MCAR,0.6631132896864435,0.2406995125087892,0.16231036186218262,0.6338580006106042,0.12010912597179413,0.34116665474814983,0.024578474574852866,0.15694672924237268,0.6163895486935868,0.6585365853658537,0.22375690607734808,0.6091794158553546,0.9125,162,562,876,84
302,ensemble4/10% Temporal,0.6865734929950134,0.2623280034701434,0.17006047070026398,0.6513535058855456,0.11868467181921005,0.3418409466032786,0.028635680087069997,0.18381285836707148,0.6894299287410927,0.5975609756097561,0.2574430823117338,0.7051460361613352,0.9110512129380054,147,424,1014,99
303,ensemble4/20% Temporal,0.6873310944514175,0.2762804252323273,0.16765159368515015,0.6426071666836279,0.11810538172721863,0.34056837635554293,0.030039905997395797,0.19170489679208158,0.6716152019002375,0.6016260162601627,0.24543946932006633,0.6835883171070932,0.9093432007400555,148,455,983,98
304,ensemble4/40% Temporal,0.6799897101891742,0.2772916541873215,0.16377919912338257,0.6368544839829484,0.11840615421533585,0.3375934490408698,0.027507271783563565,0.18089944830246707,0.6330166270783848,0.6422764227642277,0.22965116279069767,0.631432545201669,0.9116465863453815,158,530,908,88
305,ensemble4/60% Temporal,0.6582171489308773,0.23645312505804955,0.16751828789710999,0.6229999886925155,0.12050636112689972,0.33808093671090766,0.022325055978997595,0.14387976040736167,0.6122327790973872,0.6382113821138211,0.217753120665742,0.60778859527121,0.9075804776739356,157,564,874,89
306,ensemble5/0%,0.6800943044200957,0.26573972243792976,0.18418779969215393,0.6405746463584246,0.11895335465669632,0.319994755157465,0.03243753317115284,0.1414963390709288,0.671021377672209,0.5975609756097561,0.2441860465116279,0.6835883171070932,0.9085027726432532,147,455,983,99
307,ensemble5/10% MCAR,0.6771741465676131,0.26144383481093814,0.1597633808851242,0.6403824191232177,0.1196218952536583,0.31942704477307265,0.03445246890231507,0.13594253682126609,0.6045130641330166,0.6910569105691057,0.2236842105263158,0.5897079276773296,0.9177489177489178,170,590,848,76
308,ensemble5/20% MCAR,0.6768829788436966,0.26779973341572855,0.1861790120601654,0.6379541368431765,0.11933508515357971,0.319691523581512,0.034442271740837214,0.13805076889184986,0.6751781472684085,0.5853658536585366,0.24448217317487267,0.6905424200278164,0.9068493150684932,144,445,993,102
309,ensemble5/40% MCAR,0.659432703506451,0.2307803645222085,0.13980558514595032,0.6241957551703472,0.12215066701173782,0.3231599144182226,0.03739629110715168,0.11788797197867529,0.5106888361045131,0.7845528455284553,0.20020746887966806,0.46383866481223923,0.9263888888888889,193,771,667,53
310,ensemble5/60% MCAR,0.6506778836912153,0.23502645096690822,0.19298987090587616,0.6147398713208272,0.12345293909311295,0.32152856324838347,0.04252222962588992,0.10814841219960089,0.6585510688836105,0.5528455284552846,0.22628951747088186,0.6766342141863699,0.8984302862419206,136,465,973,110
311,ensemble5/10% Temporal,0.675116184402456,0.2504374686323062,0.16338860988616943,0.6421746554044122,0.12033934891223907,0.32075491633484093,0.036185591247136266,0.13244196574411282,0.6104513064133017,0.6869918699186992,0.22593582887700533,0.5973574408901252,0.9177350427350427,169,579,859,77
312,ensemble5/20% Temporal,0.6769112475547565,0.25756780473151075,0.196823388338089,0.6420474462046428,0.11979086697101593,0.3190988433609655,0.03520823905638236,0.13517977214789065,0.6965558194774347,0.5650406504065041,0.2559852670349908,0.7190542420027817,0.9062226117440841,139,404,1034,107
313,ensemble5/40% Temporal,0.6771317435010233,0.26219424551101955,0.20564189553260803,0.6442410981828872,0.12007179111242294,0.3144486803303852,0.044929101337588026,0.1330220302057744,0.7060570071258907,0.556910569105691,0.26195028680688337,0.7315716272600834,0.9061154177433247,137,386,1052,109
314,ensemble5/60% Temporal,0.6484163868064272,0.23386690274783478,0.2040698230266571,0.6239130680597487,0.12463689595460892,0.31511056331620857,0.05329326656591722,0.10190061559983205,0.66270783847981,0.5691056910569106,0.23255813953488372,0.6787204450625869,0.9020332717190388,140,462,976,106
315,ensemble6/0%,0.6894201521987403,0.27770405655239405,0.19474360346794128,0.6464093083211778,0.11806558817625046,0.3335265109769707,0.03229556192208144,0.18905231466790307,0.7327790973871734,0.524390243902439,0.2792207792207792,0.7684283727399166,0.9042553191489362,129,333,1105,117
316,ensemble6/10% MCAR,0.6901720999129324,0.2765638191677488,0.16434283554553986,0.6511612786503387,0.1182614341378212,0.3324860398308144,0.03979400288968428,0.18622729279608344,0.6229216152019003,0.6910569105691057,0.23319615912208505,0.6112656467315716,0.9204188481675393,170,559,879,76
317,ensemble6/20% MCAR,0.6887049538089262,0.28209859570777085,0.17260926961898804,0.6427654714655631,0.11801911145448685,0.33220248224403215,0.03550115847106217,0.18850990050566746,0.6431116389548693,0.6422764227642277,0.23546944858420268,0.6432545201668984,0.9131293188548865,158,513,925,88
318,ensemble6/40% MCAR,0.6756165405882153,0.24262401581128193,0.18274721503257751,0.6311074550244807,0.12001287937164307,0.3344817449195865,0.02547031023148049,0.16248004380577982,0.6692399049881235,0.5772357723577236,0.23865546218487396,0.6849791376912379,0.9044995408631772,142,453,985,104
319,ensemble6/60% MCAR,0.6635542815789771,0.2323632571607817,0.17137768864631653,0.6259682033537999,0.12081962078809738,0.33316998957065297,0.03385453451548719,0.148156370579431,0.6086698337292161,0.6504065040650406,0.21828103683492497,0.6015299026425591,0.9095688748685594,160,573,865,86
320,ensemble6/10% Temporal,0.6871756165405882,0.2599946036884324,0.164322629570961,0.6479245112339858,0.11875487864017487,0.33341388147713447,0.030011602217274003,0.1810554835047564,0.6116389548693587,0.6991869918699187,0.22872340425531915,0.5966620305980529,0.9206008583690987,172,580,858,74
321,ensemble6/20% Temporal,0.6848632359758924,0.2620282297465245,0.18316134810447693,0.6489732804143062,0.11858521401882172,0.33293416289239447,0.030568720469795467,0.18072620703510855,0.6882422802850356,0.5934959349593496,0.25569176882662,0.7044506258692629,0.9101527403414196,146,425,1013,100
322,ensemble6/40% Temporal,0.6894201521987402,0.2751409206054757,0.16308477520942688,0.6495810577020931,0.11827561259269714,0.32781382182992624,0.03334730419367907,0.18183586410690905,0.5914489311163895,0.7317073170731707,0.22443890274314215,0.5674547983310153,0.9251700680272109,180,622,816,66
323,ensemble6/60% Temporal,0.6598284654612887,0.23148776439269608,0.19394561648368835,0.6299569184843448,0.12142148613929749,0.3292037660758393,0.03416994851383417,0.13570598088952024,0.661520190023753,0.5853658536585366,0.23529411764705882,0.674547983310153,0.9048507462686567,144,468,970,102
324,ensemble7/0%,0.6759698994764636,0.258337966728557,0.1766466647386551,0.6452757330076777,0.12021716684103012,0.3179643309910502,0.04193411226828987,0.14941093665189056,0.5956057007125891,0.7154471544715447,0.22363405336721728,0.5751043115438108,0.9219620958751393,176,611,827,70
325,ensemble7/10% MCAR,0.6744349084659135,0.2548950263616357,0.18250209093093872,0.6396078564401777,0.12068116664886475,0.3171686782541187,0.04386281785544122,0.14600429542098767,0.6175771971496437,0.6707317073170732,0.22664835164835165,0.6084840055632823,0.9152719665271967,165,563,875,81
326,ensemble7/20% MCAR,0.6727048633490509,0.26067925586118346,0.18622903525829315,0.6379767518120244,0.12062685191631317,0.3173936939099015,0.04349572684244206,0.1453992327210503,0.6205463182897862,0.6626016260162602,0.2267037552155772,0.6133518776077886,0.9139896373056995,163,556,882,83
327,ensemble7/40% MCAR,0.6558651921706979,0.2239941915951383,0.1788969486951828,0.627277044675871,0.1229793131351471,0.3199733066409146,0.04708706839297702,0.12527851781109717,0.5878859857482185,0.6829268292682927,0.21428571428571427,0.5716272600834492,0.9133333333333333,168,616,822,78
328,ensemble7/60% MCAR,0.6469746825423748,0.21701254501940673,0.1857208013534546,0.6199497947691577,0.1244017630815506,0.3184196609438034,0.05245391058242236,0.11557136947958335,0.5926365795724465,0.6585365853658537,0.21204188481675393,0.5813630041724618,0.908695652173913,162,602,836,84
329,ensemble7/10% Temporal,0.6725833078914933,0.24807294706416216,0.17571517825126648,0.6447668962086005,0.12114129960536957,0.31802119200692636,0.04425932348632827,0.14299638098661285,0.586104513064133,0.7276422764227642,0.22126081582200247,0.5618915159944368,0.9234285714285714,179,630,808,67
330,ensemble7/20% Temporal,0.6718709363727852,0.2453469835180362,0.19484056532382965,0.63955697276027,0.12096350640058517,0.3170158239995993,0.04465512966299143,0.14305962079862472,0.6520190023752969,0.6219512195121951,0.23684210526315788,0.6571627260083449,0.9104046242774566,153,493,945,93
331,ensemble7/40% Temporal,0.6727811888689124,0.2597800483273181,0.19018815457820892,0.6481393534380406,0.12116395682096481,0.3124106154015981,0.052783370323284506,0.14420942760233665,0.6235154394299287,0.6829268292682927,0.23204419889502761,0.6133518776077886,0.91875,168,556,882,78
332,ensemble7/60% Temporal,0.6478312244874882,0.21775981163621738,0.22335681319236755,0.6253038886438934,0.12524105608463287,0.31253303153845535,0.060275086068997334,0.1119575570031644,0.665083135391924,0.5691056910569106,0.23411371237458195,0.6815020862308763,0.9023941068139963,140,458,980,106
333,ensemble8/0%,0.6845211845720682,0.2714948022637382,0.1832001954317093,0.6484644436152289,0.11849483847618103,0.3302217569141957,0.031043398811209794,0.1824683949135417,0.6787410926365796,0.6056910569105691,0.25126475548060706,0.6912378303198887,0.9110907424381302,149,444,994,97
334,ensemble8/10% MCAR,0.6814483756798626,0.26402107927387725,0.16353869438171387,0.6429492180874521,0.11895648390054703,0.3297804740627751,0.0291409008271302,0.17610733963880829,0.5973871733966746,0.7073170731707317,0.2230769230769231,0.5785813630041725,0.9203539823008849,174,606,832,72
335,ensemble8/20% MCAR,0.68191480941235,0.2741252224613198,0.1787598729133606,0.648436174904169,0.11864535510540009,0.329621646190668,0.030129179174872452,0.1796468774103557,0.6585510688836105,0.6341463414634146,0.24336973478939158,0.6627260083449235,0.9137104506232023,156,485,953,90
336,ensemble8/40% MCAR,0.6661663104809072,0.23736033408673568,0.15704229474067688,0.6302424324660493,0.12074018269777298,0.33247250454416083,0.029394630955492364,0.15373901176822383,0.5469121140142518,0.7479674796747967,0.207909604519774,0.5125173852573018,0.9224030037546934,184,701,737,62
337,ensemble8/60% MCAR,0.6558510578151677,0.22580435486511083,0.17153353989124298,0.6254056560037089,0.12168955057859421,0.331501263795165,0.03772843587975463,0.14125885467701374,0.5961995249406176,0.6666666666666666,0.2152230971128609,0.5841446453407511,0.911062906724512,164,598,840,82
338,ensemble8/10% Temporal,0.6780476497393625,0.2542671105979447,0.1750393807888031,0.6468305121159695,0.11949494481086731,0.33068834045233275,0.028328365661787872,0.1693934653579099,0.6442992874109263,0.6504065040650406,0.237741456166419,0.6432545201668984,0.9149357072205737,160,513,925,86
339,ensemble8/20% Temporal,0.680798195325486,0.255982421646473,0.18343767523765564,0.648063027918179,0.1191854402422905,0.32985915618063366,0.029110746843089973,0.17372727705264474,0.6751781472684085,0.6097560975609756,0.24958402662229617,0.6863699582753825,0.9113573407202216,150,451,987,96
340,ensemble8/40% Temporal,0.6778554225041555,0.26551921533928824,0.17548127472400665,0.6487810531790992,0.11924664676189423,0.32625446482940407,0.03566063238604264,0.17142970802165863,0.6217339667458432,0.6869918699186992,0.23182441700960219,0.6105702364394993,0.9193717277486911,169,560,878,77
341,ensemble8/60% Temporal,0.653923131720886,0.23071724428972323,0.1984253078699112,0.6270424143740743,0.12195906043052673,0.3257419935031462,0.042670309738280364,0.13415979738645573,0.6680522565320665,0.5691056910569106,0.23608768971332209,0.6849791376912379,0.9028414298808433,140,453,985,106
342,ensemble9/0%,0.6940901432658276,0.2985881900257436,0.16206397116184235,0.6459202596198423,0.11687168478965759,0.33146653930057063,0.029784676083529506,0.18955297787888287,0.6312351543942993,0.6666666666666666,0.2332859174964438,0.625173852573018,0.9164118246687054,164,539,899,82
343,ensemble9/10% MCAR,0.6909890656625621,0.29114628514966995,0.16042844951152802,0.6443145968316428,0.11719740182161331,0.3303982452862685,0.02954717550975339,0.18455274848593753,0.6169833729216152,0.6829268292682927,0.22857142857142856,0.605702364394993,0.9178082191780822,168,567,871,78
344,ensemble9/20% MCAR,0.6878653730904486,0.2959044078988545,0.17127259075641632,0.6465110756809933,0.11712101101875305,0.3308804085926594,0.03240893503558112,0.18554029744605,0.663895486935867,0.6219512195121951,0.24440894568690097,0.6710709318497914,0.9120982986767486,153,473,965,93
345,ensemble9/40% MCAR,0.6746554044121804,0.24827850021364006,0.16135753691196442,0.631610638081346,0.11949345469474792,0.3339856014305489,0.025033569419115012,0.15958036627627367,0.6039192399049881,0.6707317073170732,0.2197070572569907,0.5924895688456189,0.9131832797427653,165,586,852,81
346,ensemble9/60% MCAR,0.6625337811097165,0.2495656527433646,0.21036231517791748,0.626513789477255,0.12002681195735931,0.3322170608800832,0.03119135139877255,0.1504620895193358,0.7505938242280285,0.45121951219512196,0.2803030303030303,0.8018080667593881,0.8951863354037267,111,285,1153,135
347,ensemble9/10% Temporal,0.6870399267275008,0.27084261196997533,0.16614243388175964,0.648461616744123,0.11811668425798416,0.3323932200149916,0.02708200142539666,0.17535616303903528,0.6413301662707839,0.6585365853658537,0.2375366568914956,0.6383866481223922,0.9161676646706587,162,520,918,84
348,ensemble9/20% Temporal,0.6882031841876137,0.2853425144726321,0.17887552082538605,0.6490269909653199,0.11746514588594437,0.3310748295381238,0.02948711858066838,0.18182291965105518,0.6912114014251781,0.5894308943089431,0.2570921985815603,0.7086230876216968,0.9098214285714286,145,419,1019,101
349,ensemble9/40% Temporal,0.6851939798952927,0.28585865564334345,0.18939076364040375,0.6418608727116478,0.11776424199342728,0.3270677684086327,0.03364320971169056,0.17596457295779547,0.7048693586698337,0.5528455284552846,0.26003824091778205,0.7308762169680111,0.905254091300603,136,387,1051,110
350,ensemble9/60% Temporal,0.659797369879123,0.2420386735269413,0.21021190285682678,0.6222056379117338,0.12085308879613876,0.3271344676117285,0.03669925342643559,0.13673767368784862,0.7173396674584323,0.4878048780487805,0.2553191489361702,0.7566063977746871,0.8962108731466227,120,350,1088,126
351,ensemble10/0%,0.6830285966281082,0.27606970759454236,0.20912761986255646,0.6425562830037201,0.11933983862400055,0.32112270397993753,0.04373145119382197,0.17530815113637255,0.7060570071258907,0.5528455284552846,0.26103646833013433,0.7322670375521557,0.9054170249355116,136,385,1053,110
352,ensemble10/10% MCAR,0.682485837375759,0.26944064846584365,0.1925046145915985,0.6382735732781528,0.1196465939283371,0.32042794162519916,0.039821471076573724,0.17239526618041734,0.6555819477434679,0.6138211382113821,0.23742138364779874,0.6627260083449235,0.9093511450381679,151,485,953,95
353,ensemble10/20% MCAR,0.681722582177143,0.27998639185236573,0.19013814628124237,0.6417223560274545,0.11935105919837952,0.32008191472305836,0.042254938724099037,0.17421968870471174,0.6413301662707839,0.6422764227642277,0.2344213649851632,0.6411682892906815,0.9128712871287129,158,516,922,88
354,ensemble10/40% MCAR,0.6671189660436243,0.23713895784662123,0.16772601008415222,0.6338523468683922,0.121551513671875,0.3232379310722013,0.043757596730106374,0.15120395632150413,0.5415676959619953,0.7642276422764228,0.20842572062084258,0.5034770514603616,0.9258312020460358,188,714,724,58
355,ensemble10/60% MCAR,0.659607969515022,0.2412402172175301,0.18655911087989807,0.6320657643294096,0.1221071258187294,0.3216325145500712,0.04671738354263567,0.14446156699525972,0.6104513064133017,0.6626016260162602,0.22146739130434784,0.6015299026425591,0.9124472573839663,163,573,865,83
356,ensemble10/10% Temporal,0.6784773341474721,0.2548310463978733,0.1822730004787445,0.6453040017187377,0.12036509811878204,0.32179748847382345,0.043291786236515944,0.16443014457983954,0.6157957244655582,0.6869918699186992,0.22868741542625168,0.6036161335187761,0.9185185185185185,169,570,868,77
357,ensemble10/20% Temporal,0.6784236235964585,0.26589945690231104,0.18607977032661438,0.6373887626219794,0.11990313977003098,0.32084860869522497,0.04004848411753596,0.16862168919023618,0.6252969121140143,0.6544715447154471,0.22772277227722773,0.6203059805285118,0.9129989764585466,161,546,892,85
358,ensemble10/40% Temporal,0.6810271718850708,0.26810611066973017,0.18686266243457794,0.6412389610683311,0.1200031116604805,0.3170448316456873,0.04955935419809223,0.1690478781489804,0.6146080760095012,0.6788617886178862,0.2265943012211669,0.6036161335187761,0.9165786694825766,167,570,868,79
359,ensemble10/60% Temporal,0.658652487081199,0.23727674206137084,0.1954030692577362,0.6286424234200618,0.12279550731182098,0.3174069226249894,0.051468266116680844,0.1359940335882408,0.6074821852731591,0.6585365853658537,0.21921515561569688,0.5987482614742698,0.9111111111111111,162,577,861,84
360,ensemble11/0%,0.6881197914899873,0.27098221190512173,0.18438878655433655,0.6542397412847565,0.11868666112422943,0.32734186181303493,0.034475702314577875,0.18347847869004705,0.66270783847981,0.6422764227642277,0.2476489028213166,0.6662030598052852,0.9158699808795411,158,480,958,88
361,ensemble11/10% MCAR,0.6851572305709148,0.2634618895285754,0.18177877366542816,0.6476333435100694,0.11918295919895172,0.32680912943552215,0.03771826923512931,0.175982146777552,0.6514251781472684,0.6422764227642277,0.2404870624048706,0.652990264255911,0.9143135345666992,158,499,939,88
362,ensemble11/20% MCAR,0.6837664099867703,0.2716257093442364,0.17813804745674133,0.6472573696529733,0.11882345378398895,0.3261469045474235,0.03460100237412861,0.17902674713969996,0.6306413301662708,0.6707317073170732,0.23371104815864022,0.6237830319888734,0.9171779141104295,165,541,897,81
363,ensemble11/40% MCAR,0.6669578343905831,0.2370753331081246,0.1751905381679535,0.6291229915080792,0.12100756168365479,0.32881689031511757,0.036788467908468354,0.15220041077890584,0.5967933491686461,0.6747967479674797,0.2169934640522876,0.5834492350486787,0.9129488574537541,166,599,839,80
364,ensemble11/60% MCAR,0.6568715582844284,0.23847831256402133,0.17876124382019043,0.6227851464884606,0.12177268415689468,0.327000694639165,0.04938401615870962,0.14195760575774546,0.600356294536817,0.6544715447154471,0.21495327102803738,0.5910987482614742,0.9090909090909091,161,588,850,85
365,ensemble11/10% Temporal,0.6840745389373227,0.2519897687137085,0.17258116602897644,0.6583273969040108,0.11967603862285614,0.3277202504607905,0.033322626078886274,0.17152679866430348,0.6092636579572447,0.7276422764227642,0.23246753246753246,0.5890125173852573,0.9266958424507659,179,591,847,67
366,ensemble11/20% Temporal,0.6833028031253886,0.26447946398991384,0.18985244631767273,0.6508446690864683,0.11914826929569244,0.32624443220981364,0.03246496599654262,0.17548093463657138,0.6799287410926366,0.6097560975609756,0.25295109612141653,0.691933240611961,0.9120073327222732,150,443,995,96
367,ensemble11/40% Temporal,0.6827487363886156,0.26369432184338754,0.18358777463436127,0.6517775365514434,0.1193867027759552,0.32220750439886253,0.04068727368785339,0.17163196770386716,0.6383610451306413,0.6707317073170732,0.23809523809523808,0.6328233657858137,0.9182643794147326,165,528,910,81
368,ensemble11/60% Temporal,0.653957054174158,0.22784617741772484,0.1917574405670166,0.6264770401528772,0.12268543243408203,0.322867796415353,0.047738855010044545,0.12987358604588367,0.6181710213776722,0.6382113821138211,0.22081575246132207,0.6147426981919333,0.9085303186022611,157,554,884,89
369,ensemble12/0%,0.6916477266302566,0.27465609969719346,0.16515080630779266,0.6535952146725919,0.11791539192199707,0.32543344422117154,0.026335597261697978,0.1679162006133067,0.6270783847980997,0.6910569105691057,0.23545706371191136,0.6161335187760779,0.920997920997921,170,552,886,76
370,ensemble12/10% MCAR,0.6882074244942727,0.27344918335869955,0.1685587465763092,0.6497987267772538,0.11828923225402832,0.3244426496204883,0.02993154677290319,0.16375430779838082,0.6407363420427553,0.6626016260162602,0.23795620437956205,0.6369958275382476,0.9169169169169169,163,522,916,83
371,ensemble12/20% MCAR,0.6889819871773126,0.27671932234829283,0.18037483096122742,0.6522892002216267,0.11812445521354675,0.32476206028985066,0.02820842166712193,0.16553829879281756,0.6852731591448931,0.6056910569105691,0.25601374570446733,0.6988873435326843,0.911978221415608,149,433,1005,97
372,ensemble12/40% MCAR,0.6710794124631092,0.23697824619558322,0.15850138664245605,0.6322240691113448,0.12066657096147537,0.3277432920550294,0.03140644981103314,0.1411885947069621,0.5819477434679335,0.7032520325203252,0.21517412935323382,0.5611961057023644,0.9170454545454545,173,631,807,73
373,ensemble12/60% MCAR,0.6619853681151555,0.22847325231165955,0.18470758199691772,0.6249279147867974,0.12182309478521347,0.32613487655062456,0.03745027454990248,0.1292521937220768,0.6442992874109263,0.5975609756097561,0.22720247295208656,0.6522948539638387,0.9045323047251688,147,500,938,99
374,ensemble12/10% Temporal,0.6863897463731243,0.2569810808539098,0.1649041473865509,0.668116851544037,0.1189635694026947,0.3257319275685276,0.028802615125838343,0.15810038242196026,0.6288598574821853,0.7235772357723578,0.24217687074829933,0.6126564673157163,0.928345626975764,178,557,881,68
375,ensemble12/20% Temporal,0.6844137634700408,0.258846424964487,0.18542055785655975,0.6472884652351392,0.11878733336925507,0.32492776992249495,0.02907375792249365,0.15856670189194716,0.6882422802850356,0.5894308943089431,0.2548330404217926,0.7051460361613352,0.9094170403587444,145,424,1014,101
376,ensemble12/40% Temporal,0.6852279023485646,0.27636459769994187,0.16553530097007751,0.649795899906148,0.11854688823223114,0.31921497216249317,0.03696340841247817,0.15852023007464744,0.6033254156769596,0.7154471544715447,0.22739018087855298,0.5841446453407511,0.9230769230769231,176,598,840,70
377,ensemble12/60% Temporal,0.656611486142678,0.22875398700349453,0.19682669639587402,0.6254367515858748,0.1226639375090599,0.31947919737416275,0.045157008572103294,0.12097482388280685,0.6538004750593824,0.5853658536585366,0.2304,0.6655076495132128,0.9036827195467422,144,481,957,102
378,ensemble13/0%,0.6806766398679285,0.28336521334700454,0.1619129478931427,0.6362127842418897,0.11787983775138855,0.333663683240629,0.027646225405914483,0.17787638647196982,0.6347980997624703,0.6382113821138211,0.22986822840409957,0.6342141863699583,0.9110889110889111,157,526,912,89
379,ensemble13/10% MCAR,0.6784264504675644,0.27911658721313976,0.17524729669094086,0.6393986679783348,0.11814992129802704,0.3327472506053233,0.022959616017525664,0.1727951914865309,0.6805225653206651,0.5813008130081301,0.24740484429065743,0.6974965229485396,0.906871609403255,143,435,1003,103
380,ensemble13/20% MCAR,0.6778667299885796,0.283540022338573,0.16460616886615753,0.6357322161538723,0.11813149601221085,0.33317456885448526,0.02547748385532593,0.17309321314246925,0.6454869358669834,0.6219512195121951,0.2328767123287671,0.6495132127955494,0.9094449853943525,153,504,934,93
381,ensemble13/40% MCAR,0.6621804222214684,0.2352438184461242,0.14785757660865784,0.6279159175458235,0.12052368372678757,0.3366135967853081,0.02474711576560755,0.14576042089832633,0.5486935866983373,0.7398373983739838,0.2072892938496583,0.5159944367176634,0.9205955334987593,182,696,742,64
382,ensemble13/60% MCAR,0.6557634248108822,0.23233979611670252,0.16019508242607117,0.6267427660368399,0.12091086059808731,0.33473990830659367,0.03819780696112654,0.1378239011456424,0.5956057007125891,0.6707317073170732,0.21568627450980393,0.5827538247566064,0.911860718171926,165,600,838,81
383,ensemble13/10% Temporal,0.6744377353370196,0.2565892918609422,0.16209562122821808,0.6343668374096815,0.11900465190410614,0.334490473027907,0.022872361438592226,0.16414526385549721,0.6258907363420427,0.6463414634146342,0.2264957264957265,0.6223922114047288,0.9114052953156823,159,543,895,87
384,ensemble13/20% Temporal,0.6795600257810644,0.26388974732764064,0.1659405529499054,0.6363739158949309,0.11838602274656296,0.3329133243196701,0.02679467221142419,0.17098895456609672,0.6437054631828979,0.6260162601626016,0.2326283987915408,0.6467315716272601,0.9099804305283757,154,508,930,92
385,ensemble13/40% Temporal,0.6775190248425432,0.2697496437955178,0.19654682278633118,0.6415951468276853,0.11849812418222427,0.3295482201167592,0.027853240995643538,0.16658371643927547,0.7274346793349169,0.5203252032520326,0.27292110874200426,0.7628650904033379,0.902880658436214,128,341,1097,118
386,ensemble13/60% Temporal,0.6545987539152165,0.23208148974997703,0.16354267299175262,0.6245491140585954,0.12147650867700577,0.33009663146764445,0.03377890927526843,0.12954648230272703,0.586104513064133,0.6788617886178862,0.21273885350318472,0.5702364394993046,0.9121245828698554,167,618,820,79
387,ensemble14/0%,0.6901325237174486,0.28373511174377425,0.20304422080516815,0.6443994029648223,0.11883240193128586,0.3151857068550812,0.04759181758959615,0.18520073035749776,0.6775534441805225,0.5975609756097561,0.24873096446700507,0.6912378303198887,0.909423604757548,147,444,994,99
388,ensemble14/10% MCAR,0.6885791580447098,0.2810190400308811,0.17879638075828552,0.6476559584789172,0.1192004606127739,0.31462989937796004,0.04558295351309335,0.18144349484306654,0.5967933491686461,0.7195121951219512,0.22490470139771285,0.5757997218358831,0.9230769230769231,177,610,828,69
389,ensemble14/20% MCAR,0.6888265092664836,0.28197168141705314,0.21200689673423767,0.6414057464635843,0.11901453137397766,0.31456323824017013,0.04681065989184833,0.18246736566781838,0.6983372921615202,0.5609756097560976,0.25650557620817843,0.721835883171071,0.9057591623036649,138,400,1038,108
390,ensemble14/40% MCAR,0.6711331230141231,0.2507023972110277,0.19809819757938385,0.6350368058617999,0.12114492058753967,0.3171880844462591,0.04762185364961624,0.15964724146799075,0.6442992874109263,0.6219512195121951,0.2321699544764795,0.6481223922114048,0.9092682926829269,153,506,932,93
391,ensemble14/60% MCAR,0.6603401291314721,0.25072375013369524,0.183676615357399,0.6237999932155094,0.12233031541109085,0.3160755261494272,0.0519472988822327,0.14756143077973505,0.5819477434679335,0.6829268292682927,0.21158690176322417,0.564673157162726,0.9123595505617977,168,626,812,78
